,club_name,club_api_id,player_name,age,age_range,position,club_involved_name,fee,transfer_movement,fee_cleaned_millions,league_name,year,season
8748,AS Monaco,9829,Dieumerci Mbokani,24.0,23-29,Forward,Standard Liège,£6.30m,in,6.3,Ligue 1,2010,2010/2011
8749,AS Monaco,9829,Chris Malonga,23.0,23-29,Forward,AS Nancy,£1.17m,in,1.17,Ligue 1,2010,2010/2011
8750,AS Monaco,9829,Sébastien Puygrenier,28.0,23-29,Defender,Zenit S-Pb,Loan fee:£630k,in,0.63,Ligue 1,2010,2010/2011
8751,AS Monaco,9829,Benjamin Moukandjo,22.0,15-22,Forward,Nîmes Olympique,£450k,in,0.45,Ligue 1,2010,2010/2011
8752,AS Monaco,9829,Moussa Maazou,22.0,15-22,Forward,CSKA Moscow,Loan fee:£225k,in,0.225,Ligue 1,2010,2010/2011
8753,AS Monaco,9829,Daniel Niculae,27.0,23-29,Forward,AJ Auxerre,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8754,AS Monaco,9829,Petter Hansson,33.0,30+,Defender,Stade Rennais,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8755,AS Monaco,9829,Mahamadou Diarra,29.0,23-29,Midfielder,Real Madrid,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8756,AS Monaco,9829,Sébastien Chabbert,32.0,30+,Defender,RSC Charleroi,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8757,AS Monaco,9829,Georgie Welcome,25.0,23-29,Forward,CD Motagua,Loan,in,0.0,Ligue 1,2010,2010/2011
8758,AS Monaco,9829,Pierre-Emerick Aubameyang,21.0,15-22,Forward,AC Milan,Loan,in,0.0,Ligue 1,2010,2010/2011
8759,AS Monaco,9829,Grégory Lacombe,29.0,23-29,Forward,Montpellier,Loan,in,0.0,Ligue 1,2010,2010/2011
8760,AS Monaco,9829,Nampalys Mendy,18.0,15-22,Midfielder,Monaco B,-,in,0.0,Ligue 1,2010,2010/2011
8761,AS Monaco,9829,Yvan Erichot,20.0,15-22,Defender,Monaco B,-,in,0.0,Ligue 1,2010,2010/2011
8762,AS Monaco,9829,Pascal Feindouno,29.0,23-29,Forward,Without Club,-,in,0.0,Ligue 1,2010,2010/2011
8763,AS Monaco,9829,Sani Kaita,24.0,23-29,Midfielder,Metalist,"End of loanDec 1, 2010",in,0.0,Ligue 1,2010,2010/2011
8764,AS Monaco,9829,Franck L'Hostis,20.0,15-22,Defender,Monaco B,-,in,0.0,Ligue 1,2010,2010/2011
8765,AS Monaco,9829,Kévin Malcuit,18.0,15-22,Defender,Monaco U19,-,in,0.0,Ligue 1,2010,2010/2011
8766,AS Monaco,9829,Romain Padovani,20.0,15-22,Midfielder,Monaco U19,-,in,0.0,Ligue 1,2010,2010/2011
8767,AS Monaco,9829,Laurent Bonnart,30.0,30+,Defender,Without Club,-,in,0.0,Ligue 1,2010,2010/2011
8768,AS Monaco,9829,Dennis Appiah,18.0,15-22,Defender,Monaco B,-,in,0.0,Ligue 1,2010,2010/2011
8769,AS Monaco,9829,Layvin Kurzawa,17.0,15-22,Defender,Monaco B,-,in,0.0,Ligue 1,2010,2010/2011
8770,AS Monaco,9829,Kévin Diaz,21.0,15-22,Midfielder,AC Ajaccio,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8771,AS Monaco,9829,Loïc Dufau,21.0,15-22,Midfielder,Cassis Carnoux,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8772,AS Monaco,9829,Eidur Gudjohnsen,31.0,30+,Forward,Spurs,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8773,AS Monaco,9829,Massamba Sambou,23.0,23-29,Defender,FC Nantes,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8774,AS Monaco,9829,Serge Gakpé,23.0,23-29,Forward,Tours FC,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8775,AS Monaco,9829,Manuel Vallaurio,23.0,23-29,Defender,Rodez AF,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8776,AS Monaco,9829,Frédéric Nimani,21.0,15-22,Forward,Burnley,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8777,Olympique Marseille,8592,André-Pierre Gignac,24.0,23-29,Forward,Toulouse,£14.40m,in,14.4,Ligue 1,2010,2010/2011
8778,Olympique Marseille,8592,Loïc Rémy,23.0,23-29,Forward,OGC Nice,£13.95m,in,13.95,Ligue 1,2010,2010/2011
8779,Olympique Marseille,8592,César Azpilicueta,20.0,15-22,Defender,CA Osasuna,£5.40m,in,5.4,Ligue 1,2010,2010/2011
8780,Olympique Marseille,8592,Rod Fanni,29.0,23-29,Defender,Stade Rennais,£3.60m,in,3.6,Ligue 1,2010,2010/2011
8781,Olympique Marseille,8592,Jules Goda,21.0,15-22,Defender,Without Club,-,in,0.0,Ligue 1,2010,2010/2011
8782,Olympique Marseille,8592,Pape M'Bow,22.0,15-22,Defender,AC Ajaccio,"End of loanDec 31, 2010",in,0.0,Ligue 1,2010,2010/2011
8783,Olympique Marseille,8592,Senah Mango,18.0,15-22,Defender,Marseille B,-,in,0.0,Ligue 1,2010,2010/2011
8784,Olympique Marseille,8592,Cédric D'Ulivo,21.0,15-22,Defender,AC Ajaccio,"End of loanDec 1, 2010",in,0.0,Ligue 1,2010,2010/2011
8785,Olympique Marseille,8592,Hatem Ben Arfa,23.0,23-29,Midfielder,Newcastle,"End of loanDec 31, 2010",in,0.0,Ligue 1,2010,2010/2011
8786,Olympique Marseille,8592,Leyti N'Diaye,24.0,23-29,Defender,AC Ajaccio,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8787,Olympique Marseille,8592,André Ayew,20.0,15-22,Forward,AC Arles,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8788,Olympique Marseille,8592,Cédric D'Ulivo,20.0,15-22,Defender,Cassis Carnoux,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8789,Olympique Marseille,8592,Mamadou Samassa,24.0,23-29,Forward,Valenciennes FC,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8790,Olympique Marseille,8592,Garry Bocaly,22.0,15-22,Defender,Montpellier,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8791,Olympique Marseille,8592,Jean-Philippe Sabo,23.0,23-29,Defender,AC Ajaccio,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8792,Olympique Marseille,8592,Mohamed Dennoun,24.0,23-29,Midfielder,SC Amiens,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8793,Stade Rennais FC,9851,Víctor Montaño,26.0,23-29,Forward,Montpellier,£5.85m,in,5.85,Ligue 1,2010,2010/2011
8794,Stade Rennais FC,9851,Razak Boukari,23.0,23-29,Forward,Lens,£4.50m,in,4.5,Ligue 1,2010,2010/2011
8795,Stade Rennais FC,9851,Onyekachi Apam,23.0,23-29,Defender,OGC Nice,£3.60m,in,3.6,Ligue 1,2010,2010/2011
8796,Stade Rennais FC,9851,Jean-Armel Kana-Biyik,20.0,15-22,Defender,AC Le Havre,£2.25m,in,2.25,Ligue 1,2010,2010/2011
8797,Stade Rennais FC,9851,Stéphane Dalmat,31.0,30+,Midfielder,FC Sochaux,£1.35m,in,1.35,Ligue 1,2010,2010/2011
8798,Stade Rennais FC,9851,Georges Mandjeck,21.0,15-22,Midfielder,VfB Stuttgart,£1.08m,in,1.08,Ligue 1,2010,2010/2011
8799,Stade Rennais FC,9851,Johann Carrasso,22.0,15-22,Defender,Montpellier,£900k,in,0.9,Ligue 1,2010,2010/2011
8800,Stade Rennais FC,9851,John Verhoek,21.0,15-22,Forward,FC Den Bosch,£450k,in,0.45,Ligue 1,2010,2010/2011
8801,Stade Rennais FC,9851,Kamal Issah,18.0,15-22,Midfielder,Liberty Prof.,?,in,0.31218749999999995,Ligue 1,2010,2010/2011
8802,Stade Rennais FC,9851,Vincent Pajot,19.0,15-22,Midfielder,Rennes B,-,in,0.0,Ligue 1,2010,2010/2011
8803,Stade Rennais FC,9851,Yassine Jebbour,18.0,15-22,Defender,Rennes B,-,in,0.0,Ligue 1,2010,2010/2011
8804,Stade Rennais FC,9851,Franck Julienne,19.0,15-22,Forward,Rennes B,-,in,0.0,Ligue 1,2010,2010/2011
8805,Stade Rennais FC,9851,Gaëtan Caro,20.0,15-22,Midfielder,Rennes B,-,in,0.0,Ligue 1,2010,2010/2011
8806,Stade Rennais FC,9851,Bira Dembélé,22.0,15-22,Defender,US Boulogne,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8807,Stade Rennais FC,9851,Abdoul Camara,20.0,15-22,Forward,OC Vannes,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8808,Stade Rennais FC,9851,Julian Esteban,23.0,23-29,Forward,Servette FC,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8809,Stade Rennais FC,9851,Prince Oniangué,21.0,15-22,Midfielder,SCO Angers,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8810,Stade Rennais FC,9851,Yacine Brahimi,20.0,15-22,Forward,Clermont Foot,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8811,Stade Rennais FC,9851,Maxime Le Marchand,20.0,15-22,Defender,AC Le Havre,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8812,Stade Rennais FC,9851,Samuel Souprayen,21.0,15-22,Defender,Dijon,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8813,AJ Auxerre,8583,Anthony Le Tallec,25.0,23-29,Forward,FC Le Mans,£2.70m,in,2.7,Ligue 1,2010,2010/2011
8814,AJ Auxerre,8583,Frédéric Sammaritano,24.0,23-29,Midfielder,OC Vannes,£450k,in,0.45,Ligue 1,2010,2010/2011
8815,AJ Auxerre,8583,Johnson Soumahoro,22.0,15-22,Defender,SC Amiens B,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8816,AJ Auxerre,8583,Jo-guk Jeong,26.0,23-29,Forward,FC Seoul,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8817,AJ Auxerre,8583,Simon Pontdemé,22.0,15-22,Defender,Stade Brest 29,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8818,AJ Auxerre,8583,Willy Boly,19.0,15-22,Defender,AJ Auxerre B,-,in,0.0,Ligue 1,2010,2010/2011
8819,AJ Auxerre,8583,Jérémy Huyghebaert,21.0,15-22,Defender,KSV Roeselare,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8820,AJ Auxerre,8583,Lynel Kitambala,21.0,15-22,Forward,Dijon,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8821,AJ Auxerre,8583,Maxime Jasse,22.0,15-22,Midfielder,Dijon,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8822,AJ Auxerre,8583,Gabriel Tamas,26.0,23-29,Defender,West Brom,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8823,AJ Auxerre,8583,Steeven Langil,22.0,15-22,Forward,SM Caen,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8824,AJ Auxerre,8583,Moussa Narry,24.0,23-29,Midfielder,Le Mans UC 72,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8825,FC Toulouse,9941,Federico Santander,19.0,15-22,Forward,Guaraní,Loan,in,0.0,Ligue 1,2010,2010/2011
8826,FC Toulouse,9941,Adrián Gunino,21.0,15-22,Defender,Danubio FC,Loan,in,0.0,Ligue 1,2010,2010/2011
8827,FC Toulouse,9941,Yannis Tafer,19.0,15-22,Midfielder,Olympique Lyon,Loan,in,0.0,Ligue 1,2010,2010/2011
8828,FC Toulouse,9941,Luis Mejía,19.0,15-22,Defender,CA Fénix,Loan,in,0.0,Ligue 1,2010,2010/2011
8829,FC Toulouse,9941,Wissam Ben Yedder,20.0,15-22,Forward,Toulouse B,-,in,0.0,Ligue 1,2010,2010/2011
8830,FC Toulouse,9941,Florian Aigouy,19.0,15-22,Defender,Toulouse B,-,in,0.0,Ligue 1,2010,2010/2011
8831,FC Toulouse,9941,Ali Ahamada,18.0,15-22,Defender,Toulouse B,-,in,0.0,Ligue 1,2010,2010/2011
8832,FC Toulouse,9941,Sören Larsen,28.0,23-29,Forward,MSV Duisburg,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8833,FC Toulouse,9941,Xavier Pentecôte,23.0,23-29,Forward,SC Bastia,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8834,OGC Nice,9831,Nemanja Pejcinovic,23.0,23-29,Defender,Rad,£900k,in,0.9,Ligue 1,2010,2010/2011
8835,OGC Nice,9831,Nemanja Pejcinovic,22.0,15-22,Defender,Rad,Loan fee:£360k,in,0.36,Ligue 1,2010,2010/2011
8836,OGC Nice,9831,Danijel Ljuboja,31.0,30+,Forward,Grenoble,£270k,in,0.27,Ligue 1,2010,2010/2011
8837,OGC Nice,9831,Raúl Fernández,25.0,23-29,Defender,Universitario,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8838,OGC Nice,9831,David Bellion,28.0,23-29,Forward,G. Bordeaux,Loan,in,0.0,Ligue 1,2010,2010/2011
8839,OGC Nice,9831,Abdou Traoré,22.0,15-22,Midfielder,G. Bordeaux,Loan,in,0.0,Ligue 1,2010,2010/2011
8840,OGC Nice,9831,Lucas Veronese,19.0,15-22,Defender,OGC Nice B,-,in,0.0,Ligue 1,2010,2010/2011
8841,OGC Nice,9831,François Clerc,27.0,23-29,Defender,Without Club,-,in,0.0,Ligue 1,2010,2010/2011
8842,OGC Nice,9831,Julien Berthomier,20.0,15-22,Defender,OGC Nice B,-,in,0.0,Ligue 1,2010,2010/2011
8843,OGC Nice,9831,Jonathan Quartey,22.0,15-22,Defender,Samsunspor,"End of loanDec 31, 2010",in,0.0,Ligue 1,2010,2010/2011
8844,OGC Nice,9831,Anthony Modeste,22.0,15-22,Forward,SCO Angers,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8845,OGC Nice,9831,Adeílson,24.0,23-29,Forward,Fluminense,"End of loanJun 1, 2010",in,0.0,Ligue 1,2010,2010/2011
8846,Paris Saint-Germain,9847,Nenê,28.0,23-29,Midfielder,Monaco,£4.50m,in,4.5,Ligue 1,2010,2010/2011
8847,Paris Saint-Germain,9847,Mathieu Bodmer,27.0,23-29,Midfielder,Olympique Lyon,£2.25m,in,2.25,Ligue 1,2010,2010/2011
8848,Paris Saint-Germain,9847,Siaka Tiéné,28.0,23-29,Defender,Valenciennes FC,£1.35m,in,1.35,Ligue 1,2010,2010/2011
8849,Paris Saint-Germain,9847,Éverton Santos,24.0,23-29,Forward,Ponte Preta,"End of loanFeb 1, 2011",in,0.0,Ligue 1,2010,2010/2011
8850,Paris Saint-Germain,9847,Adama Touré,18.0,15-22,Midfielder,Paris SG B,-,in,0.0,Ligue 1,2010,2010/2011
8851,Paris Saint-Germain,9847,Éverton Santos,24.0,23-29,Forward,Goiás EC,"End of loanDec 1, 2010",in,0.0,Ligue 1,2010,2010/2011
8852,Paris Saint-Germain,9847,Alphonse Areola,17.0,15-22,Defender,Paris SG U19,-,in,0.0,Ligue 1,2010,2010/2011
8853,Paris Saint-Germain,9847,Loris Arnaud,23.0,23-29,Forward,Clermont Foot,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8854,Paris Saint-Germain,9847,Jérôme Rothen,32.0,30+,Midfielder,Ankaragücü,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8855,Paris Saint-Germain,9847,Albert Baning,25.0,23-29,Midfielder,R. Strasbourg,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8856,AS Saint-Étienne,9853,Guirane N'Daw,26.0,23-29,Midfielder,FC Nantes,£2.70m,in,2.7,Ligue 1,2010,2010/2011
8857,AS Saint-Étienne,9853,Yoric Ravet,21.0,15-22,Forward,Grenoble,£540k,in,0.54,Ligue 1,2010,2010/2011
8858,AS Saint-Étienne,9853,Alejandro Alonso,28.0,23-29,Midfielder,Monaco,£180k,in,0.18,Ligue 1,2010,2010/2011
8859,AS Saint-Étienne,9853,Carlos Bocanegra,31.0,30+,Defender,Stade Rennais,£113k,in,0.113,Ligue 1,2010,2010/2011
8860,AS Saint-Étienne,9853,Sylvain Marchal,30.0,30+,Defender,FC Lorient,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8861,AS Saint-Étienne,9853,Albin Ebondo,26.0,23-29,Defender,Toulouse,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8862,AS Saint-Étienne,9853,Laurent Batlles,34.0,30+,Midfielder,Grenoble,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8863,AS Saint-Étienne,9853,Pierre-Emerick Aubameyang,21.0,15-22,Forward,AC Milan,Loan,in,0.0,Ligue 1,2010,2010/2011
8864,AS Saint-Étienne,9853,Sidy Sagna,20.0,15-22,Midfielder,Saint-Étienne B,-,in,0.0,Ligue 1,2010,2010/2011
8865,AS Saint-Étienne,9853,Loris Néry,19.0,15-22,Defender,Saint-Étienne B,-,in,0.0,Ligue 1,2010,2010/2011
8866,AS Saint-Étienne,9853,Josuha Guilavogui,19.0,15-22,Midfielder,Saint-Étienne B,-,in,0.0,Ligue 1,2010,2010/2011
8867,AS Saint-Étienne,9853,Faouzi Ghoulam,19.0,15-22,Defender,Saint-Étienne B,-,in,0.0,Ligue 1,2010,2010/2011
8868,AS Saint-Étienne,9853,Jessy Moulin,24.0,23-29,Defender,Fréjus-St-Raph.,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8869,AS Saint-Étienne,9853,Sébastien Grax,26.0,23-29,Forward,Guingamp,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8870,FC Sochaux-Montbéliard,9874,Modibo Maïga,22.0,15-22,Forward,FC Le Mans,£2.70m,in,2.7,Ligue 1,2010,2010/2011
8871,FC Sochaux-Montbéliard,9874,David Sauget,30.0,30+,Defender,Grenoble,£270k,in,0.27,Ligue 1,2010,2010/2011
8872,FC Sochaux-Montbéliard,9874,Kévin Anin,23.0,23-29,Midfielder,AC Le Havre,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8873,FC Sochaux-Montbéliard,9874,Serdar Gürler,18.0,15-22,Forward,FC Sochaux B,-,in,0.0,Ligue 1,2010,2010/2011
8874,FC Sochaux-Montbéliard,9874,Rafaël Dias,19.0,15-22,Midfielder,FC Sochaux B,-,in,0.0,Ligue 1,2010,2010/2011
8875,FC Sochaux-Montbéliard,9874,Cédric Bakambu,19.0,15-22,Forward,FC Sochaux B,-,in,0.0,Ligue 1,2010,2010/2011
8876,FC Sochaux-Montbéliard,9874,Badara Sène,25.0,23-29,Midfielder,Le Mans UC 72,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8877,FC Sochaux-Montbéliard,9874,Kandia Traoré,29.0,23-29,Forward,SM Caen,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8878,FC Sochaux-Montbéliard,9874,Robin Previtali,23.0,23-29,Midfielder,FC Gueugnon,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8879,FC Sochaux-Montbéliard,9874,Bojan Jokic,24.0,23-29,Defender,Chievo Verona,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8880,RC Lens,8588,Grégory Sertic,21.0,15-22,Midfielder,G. Bordeaux,Loan,in,0.0,Ligue 1,2010,2010/2011
8881,RC Lens,8588,Darnel Situ,18.0,15-22,Defender,RC Lens B,-,in,0.0,Ligue 1,2010,2010/2011
8882,RC Lens,8588,Franck Queudrue,32.0,30+,Defender,Without Club,-,in,0.0,Ligue 1,2010,2010/2011
8883,RC Lens,8588,Serge Aurier,17.0,15-22,Defender,RC Lens B,-,in,0.0,Ligue 1,2010,2010/2011
8884,RC Lens,8588,Raphaël Varane,17.0,15-22,Defender,RC Lens B,-,in,0.0,Ligue 1,2010,2010/2011
8885,RC Lens,8588,Fabien Laurenti,27.0,23-29,Defender,Stade Brest 29,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8886,RC Lens,8588,Issam El Adoua,23.0,23-29,Midfielder,FC Nantes,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8887,RC Lens,8588,David Pollet,21.0,15-22,Forward,Paris FC,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8888,RC Lens,8588,Sidi Keita,25.0,23-29,Midfielder,Xerez CD,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8889,RC Lens,8588,Geoffrey Doumeng,29.0,23-29,Midfielder,Tours FC,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8890,RC Lens,8588,Aruna Dindane,29.0,23-29,Forward,Portsmouth,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8891,RC Lens,8588,Steeven Joseph-Monrose,19.0,15-22,Forward,LB Châteauroux,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8892,RC Lens,8588,Kévin Goeman,22.0,15-22,Defender,Zulte Waregem,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8893,HSC Montpellier,10249,Olivier Giroud,23.0,23-29,Forward,Tours FC,£1.80m,in,1.8,Ligue 1,2010,2010/2011
8894,HSC Montpellier,10249,Marco Estrada,27.0,23-29,Midfielder,U. de Chile,£900k,in,0.9,Ligue 1,2010,2010/2011
8895,HSC Montpellier,10249,Garry Bocaly,22.0,15-22,Defender,Marseille,£720k,in,0.72,Ligue 1,2010,2010/2011
8896,HSC Montpellier,10249,John Utaka,29.0,23-29,Forward,Portsmouth,£450k,in,0.45,Ligue 1,2010,2010/2011
8897,HSC Montpellier,10249,Hasan Kabze,28.0,23-29,Forward,Rubin Kazan,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8898,HSC Montpellier,10249,Guillaume Legras,20.0,15-22,Midfielder,HSC Montpellier B,-,in,0.0,Ligue 1,2010,2010/2011
8899,HSC Montpellier,10249,Benjamin Stambouli,19.0,15-22,Defender,HSC Montpellier B,-,in,0.0,Ligue 1,2010,2010/2011
8900,HSC Montpellier,10249,Adrien Coulomb,19.0,15-22,Midfielder,HSC Montpellier B,-,in,0.0,Ligue 1,2010,2010/2011
8901,HSC Montpellier,10249,Teddy Mézague,20.0,15-22,Defender,HSC Montpellier B,-,in,0.0,Ligue 1,2010,2010/2011
8902,HSC Montpellier,10249,Jonathan Ligali,19.0,15-22,Defender,HSC Montpellier B,-,in,0.0,Ligue 1,2010,2010/2011
8903,HSC Montpellier,10249,Jonas Martin,20.0,15-22,Midfielder,HSC Montpellier B,-,in,0.0,Ligue 1,2010,2010/2011
8904,HSC Montpellier,10249,Romain Armand,23.0,23-29,Forward,Clermont Foot,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8905,Olympique Lyon,9748,Yoann Gourcuff,24.0,23-29,Midfielder,G. Bordeaux,£19.80m,in,19.8,Ligue 1,2010,2010/2011
8906,Olympique Lyon,9748,Jimmy Briand,24.0,23-29,Forward,Stade Rennais,£5.40m,in,5.4,Ligue 1,2010,2010/2011
8907,Olympique Lyon,9748,Pape Diakhaté,26.0,23-29,Defender,Dynamo Kyiv,Loan fee:£396k,in,0.396,Ligue 1,2010,2010/2011
8908,Olympique Lyon,9748,Mathieu Gorgelin,19.0,15-22,Defender,Olymp. Lyon B,-,in,0.0,Ligue 1,2010,2010/2011
8909,Olympique Lyon,9748,Harry Novillo,18.0,15-22,Forward,Olymp. Lyon U19,-,in,0.0,Ligue 1,2010,2010/2011
8910,Olympique Lyon,9748,Frédéric Piquionne,31.0,30+,Forward,Portsmouth,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8911,Olympique Lyon,9748,Jérémy Pied,21.0,15-22,Defender,FC Metz,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8912,LOSC Lille,8639,Moussa Sow,24.0,23-29,Forward,Stade Rennais,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8913,LOSC Lille,8639,David Rozehnal,30.0,30+,Defender,Hamburger SV,Loan,in,0.0,Ligue 1,2010,2010/2011
8914,LOSC Lille,8639,Arnaud Souquet,18.0,15-22,Defender,LOSC Lille B,-,in,0.0,Ligue 1,2010,2010/2011
8915,LOSC Lille,8639,Idrissa Gueye,20.0,15-22,Midfielder,LOSC Lille B,-,in,0.0,Ligue 1,2010,2010/2011
8916,LOSC Lille,8639,Nicolas Fauvergue,25.0,23-29,Forward,R. Strasbourg,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8917,LOSC Lille,8639,Róbert Vittek,28.0,23-29,Forward,Ankaragücü,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8918,LOSC Lille,8639,Emil Lyng,20.0,15-22,Forward,Zulte Waregem,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8919,LOSC Lille,8639,Cédric Baseya,22.0,15-22,Forward,AC Le Havre,"End of loanJun 30, 2010",in,0.0,Ligue 1,2010,2010/2011
8920,FC Lorient,8689,Bruno Ecuele Manga,21.0,15-22,Defender,SCO Angers,£2.25m,in,2.25,Ligue 1,2010,2010/2011
8921,FC Lorient,8689,Lynel Kitambala,21.0,15-22,Forward,AJ Auxerre,£1.35m,in,1.35,Ligue 1,2010,2010/2011
8922,FC Lorient,8689,Lamine Koné,21.0,15-22,Defender,LB Châteauroux,£900k,in,0.9,Ligue 1,2010,2010/2011
8923,FC Lorient,8689,Alaixys Romao,26.0,23-29,Midfielder,Grenoble,£900k,in,0.9,Ligue 1,2010,2010/2011
8924,FC Lorient,8689,Gilles Sunu,19.0,15-22,Forward,Arsenal Res.,Loan,in,0.0,Ligue 1,2010,2010/2011
8925,FC Lorient,8689,Francis Coquelin,19.0,15-22,Midfielder,Arsenal Res.,Loan,in,0.0,Ligue 1,2010,2010/2011
8926,FC Lorient,8689,Rémi Mulumba,17.0,15-22,Midfielder,SC Amiens B,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8927,FC Lorient,8689,Mathias Autret,19.0,15-22,Midfielder,Brest,Free Transfer,in,0.0,Ligue 1,2010,2010/2011
8928,FC Lorient,8689,Pierre Ducasse,23.0,23-29,Midfielder,G. Bordeaux,Loan,in,0.0,Ligue 1,2010,2010/2011
